x,y,z,t
4560453.52452492,3167387.266485588,3128036.0930866795,91.30000000000001
4560438.208635819,3167401.1422988744,3128044.3166854074,91.4
4560422.892695948,3167415.0180357154,3128052.5402772985,91.5
4560407.576705305,3167428.893696113,3128060.7638623505,91.60000000000001
4560392.260663893,3167442.7692800653,3128068.9874405665,91.7
4560376.944571712,3167456.6447875733,3128077.211011945,91.80000000000001
4560361.628428763,3167470.520218636,3128085.4345764853,91.9
4560346.312235043,3167484.3955732523,3128093.6581341885,92.0
4560330.995990556,3167498.2708514235,3128101.8816850544,92.10000000000001
4560315.679695301,3167512.1460531484,3128110.1052290825,92.2
4560300.3633492775,3167526.0211784276,3128118.328766274,92.30000000000001
4560285.046952488,3167539.8962272606,3128126.552296627,92.4
4560269.730504932,3167553.7711996473,3128134.7758201426,92.5
4560254.414006609,3167567.6460955874,3128142.9993368215,92.60000000000001
4560239.09745752,3167581.5209150803,3128151.222846661,92.7
4560223.780857665,3167595.3956581266,3128159.446349665,92.80000000000001
4560208.464207046,3167609.2703247243,3128167.6698458306,92.9
4560193.147505662,3167623.1449148767,3128175.8933351585,93.0
4560177.830753513,3167637.0194285796,3128184.1168176485,93.10000000000001
4560162.513950599,3167650.893865834,3128192.3402933013,93.2
4560147.197096923,3167664.7682266417,3128200.563762116,93.30000000000001
4560131.880192484,3167678.6425109995,3128208.787224094,93.4
4560116.5632372815,3167692.5167189096,3128217.0106792334,93.5
4560101.246231317,3167706.3908503707,3128225.234127534,93.60000000000001
4560085.929174589,3167720.2649053824,3128233.4575689994,93.7
4560070.6120671,3167734.138883945,3128241.6810036255,93.80000000000001
4560055.2949088495,3167748.0127860582,3128249.9044314134,93.9
4560039.977699838,3167761.8866117215,3128258.1278523644,94.0
4560024.660440068,3167775.7603609357,3128266.351266478,94.10000000000001
4560009.343129534,3167789.634033698,3128274.5746737523,94.2
4559994.025768243,3167803.5076300115,3128282.7980741896,94.30000000000001
4559978.708356192,3167817.3811498745,3128291.0214677886,94.4
4559963.390893381,3167831.254593285,3128299.24485455,94.5
4559948.073379814,3167845.1279602465,3128307.4682344743,94.60000000000001
4559932.755815486,3167859.001250755,3128315.691607559,94.7
4559917.438200401,3167872.874464813,3128323.914973807,94.80000000000001
4559902.120534559,3167886.747602419,3128332.1383332163,94.9
4559886.802817961,3167900.620663574,3128340.3616857883,95.0
4559871.485050604,3167914.4936482757,3128348.585031522,95.10000000000001
4559856.167232492,3167928.3665565257,3128356.808370418,95.2
4559840.849363624,3167942.239388323,3128365.0317024747,95.30000000000001
4559825.531443999,3167956.1121436674,3128373.2550276946,95.4
4559810.213473622,3167969.984822559,3128381.478346077,95.5
4559794.895452487,3167983.857424997,3128389.7016576193,95.60000000000001
4559779.577380599,3167997.729950982,3128397.9249623255,95.7
4559764.259257956,3168011.6024005124,3128406.1482601925,95.80000000000001
4559748.941084563,3168025.474773591,3128414.371551221,95.9
4559733.622860412,3168039.3470702134,3128422.5948354118,96.0
4559718.304585512,3168053.2192903827,3128430.8181127645,96.10000000000001
4559702.986259857,3168067.0914340974,3128439.0413832786,96.2
4559687.667883452,3168080.963501358,3128447.2646469553,96.30000000000001
4559672.349456294,3168094.8354921625,3128455.487903793,96.4
4559657.030978385,3168108.7074065125,3128463.711153793,96.5
4559641.712449725,3168122.579244407,3128471.9343969543,96.60000000000001
4559626.3938703155,3168136.451005846,3128480.157633277,96.7
4559611.075240155,3168150.3226908282,3128488.3808627627,96.80000000000001
4559595.756559244,3168164.1942993556,3128496.6040854086,96.9
4559580.437827584,3168178.0658314265,3128504.8273012163,97.0
4559565.119045176,3168191.9372870405,3128513.0505101867,97.10000000000001
4559549.800212019,3168205.8086661985,3128521.273712319,97.2
4559534.481328114,3168219.6799688987,3128529.4969076104,97.30000000000001
4559519.16239346,3168233.5511951423,3128537.7200960657,97.4
4559503.84340806,3168247.4223449295,3128545.943277682,97.5
4559488.524371914,3168261.293418259,3128554.166452459,97.60000000000001
4559473.205285018,3168275.1644151295,3128562.389620399,97.7
4559457.886147378,3168289.0353355426,3128570.6127814995,97.80000000000001
4559442.566958992,3168302.906179498,3128578.8359357617,97.9
4559427.247719861,3168316.7769469945,3128587.0590831856,98.0
4559411.928429984,3168330.647638032,3128595.2822237704,98.10000000000001
4559396.609089362,3168344.518252612,3128603.5053575165,98.2
4559381.289697996,3168358.3887907313,3128611.728484425,98.30000000000001
4559365.970255886,3168372.2592523927,3128619.9516044944,98.4
4559350.650763034,3168386.129637594,3128628.1747177243,98.5
4559335.331219437,3168399.9999463353,3128636.397824117,98.60000000000001
4559320.011625098,3168413.870178618,3128644.62092367,98.7
4559304.691980016,3168427.7403344396,3128652.8440163853,98.80000000000001
4559289.372284193,3168441.6104138,3128661.067102261,98.9
4559274.052537628,3168455.4804167016,3128669.2901812983,99.0
4559258.732740321,3168469.3503431412,3128677.5132534974,99.10000000000001
4559243.412892275,3168483.2201931207,3128685.7363188574,99.2
4559228.092993487,3168497.089966638,3128693.9593773778,99.30000000000001
4559212.773043959,3168510.9596636943,3128702.1824290603,99.4
4559197.453043692,3168524.8292842894,3128710.4054739038,99.5
4559182.132992685,3168538.6988284225,3128718.628511908,99.60000000000001
4559166.812890939,3168552.568296093,3128726.8515430745,99.7
4559151.492738456,3168566.437687302,3128735.0745674013,99.80000000000001
4559136.172535233,3168580.307002047,3128743.297584889,99.9
4559120.852281274,3168594.176240331,3128751.5205955384,100.0
4559105.531976576,3168608.0454021506,3128759.743599349,100.10000000000001
4559090.211621142,3168621.9144875077,3128767.9665963193,100.2
4559074.8912149705,3168635.7834964017,3128776.189586452,100.30000000000001
4559059.570758064,3168649.6524288324,3128784.4125697464,100.4
4559044.250250421,3168663.521284798,3128792.6355462,100.5
4559028.929692043,3168677.3900643005,3128800.858515816,100.60000000000001
4559013.60908293,3168691.258767339,3128809.081478592,100.7
4558998.288423081,3168705.1273939125,3128817.304434529,100.80000000000001
4558982.9677125,3168718.9959440213,3128825.5273836274,100.9
4558967.646951184,3168732.8644176656,3128833.7503258865,101.0
4558952.326139133,3168746.7328148447,3128841.973261307,101.10000000000001
4558937.005276351,3168760.6011355575,3128850.196189888,101.2
4558921.684362836,3168774.4693798064,3128858.4191116295,101.30000000000001
4558906.363398588,3168788.337547588,3128866.642026533,101.4
4558891.042383608,3168802.205638904,3128874.8649345967,101.5
4558875.721317898,3168816.073653755,3128883.0878358204,101.60000000000001
4558860.400201456,3168829.941592139,3128891.3107302063,101.7
4558845.079034283,3168843.8094540564,3128899.533617752,101.80000000000001
4558829.757816379,3168857.677239507,3128907.7564984583,101.9
4558814.436547745,3168871.5449484903,3128915.9793723263,102.0
4558799.115228382,3168885.412581006,3128924.2022393546,102.10000000000001
4558783.793858291,3168899.280137055,3128932.425099543,102.2
4558768.472437468,3168913.147616635,3128940.647952893,102.30000000000001
4558753.150965919,3168927.015019748,3128948.870799403,102.4
4558737.829443641,3168940.8823463926,3128957.0936390734,102.5
4558722.507870635,3168954.7495965683,3128965.3164719054,102.60000000000001
4558707.186246904,3168968.6167702773,3128973.5392978974,102.7
4558691.864572443,3168982.4838675153,3128981.76211705,102.80000000000001
4558676.542847257,3168996.3508882863,3128989.9849293637,102.9
4558661.221071345,3169010.2178325867,3128998.207734837,103.0
4558645.899244706,3169024.0847004172,3129006.4305334715,103.10000000000001
4558630.577367343,3169037.951491779,3129014.6533252667,103.2
4558615.255439255,3169051.818206672,3129022.8761102217,103.30000000000001
4558599.933460441,3169065.684845093,3129031.098888337,103.4
4558584.611430905,3169079.5514070443,3129039.321659614,103.5
4558569.289350644,3169093.4178925254,3129047.544424051,103.60000000000001
4558553.967219659,3169107.2843015357,3129055.767181648,103.7
4558538.645037952,3169121.1506340746,3129063.989932406,103.80000000000001
4558523.322805522,3169135.016890143,3129072.212676324,103.9
4558508.0005223695,3169148.8830697397,3129080.4354134025,104.0
4558492.678188494,3169162.749172864,3129088.6581436414,104.10000000000001
4558477.3558038995,3169176.6151995175,3129096.88086704,104.2
4558462.033368582,3169190.4811496986,3129105.1035835994,104.30000000000001
4558446.7108825445,3169204.347023408,3129113.32629332,104.4
4558431.388345786,3169218.2128206436,3129121.548996199,104.5
4558416.065758308,3169232.078541408,3129129.7716922397,104.60000000000001
4558400.7431201115,3169245.9441856993,3129137.9943814403,104.7
4558385.420431195,3169259.8097535167,3129146.217063801,104.80000000000001
4558370.097691559,3169273.675244861,3129154.4397393223,104.9
4558354.774901206,3169287.5406597317,3129162.662408003,105.0
4558339.452060133,3169301.405998129,3129170.8850698443,105.10000000000001
4558324.129168344,3169315.2712600525,3129179.1077248463,105.2
4558308.806225838,3169329.1364455014,3129187.330373008,105.30000000000001
4558293.483232614,3169343.001554475,3129195.5530143296,105.4
4558278.160188673,3169356.8665869758,3129203.775648812,105.5
4558262.837094018,3169370.7315430013,3129211.9982764535,105.60000000000001
4558247.513948645,3169384.5964225503,3129220.220897255,105.7
4558232.1907525575,3169398.4612256247,3129228.443511218,105.80000000000001
4558216.867505757,3169412.3259522244,3129236.666118339,105.9
4558201.544208239,3169426.1906023473,3129244.8887186213,106.0
4558186.220860008,3169440.0551759945,3129253.111312064,106.10000000000001
4558170.897461065,3169453.9196731667,3129261.3338986654,106.2
4558155.574011406,3169467.784093861,3129269.5564784277,106.30000000000001
4558140.250511035,3169481.6484380797,3129277.7790513504,106.4
4558124.926959952,3169495.512705821,3129286.0016174316,106.5
4558109.603358157,3169509.3768970864,3129294.224176674,106.60000000000001
4558094.279705649,3169523.241011874,3129302.4467290747,106.7
4558078.95600243,3169537.1050501834,3129310.669274637,106.80000000000001
4558063.6322484985,3169550.969012015,3129318.891813358,106.9
4558048.30844386,3169564.83289737,3129327.1143452395,107.0
4558032.9845885085,3169578.6967062466,3129335.3368702806,107.10000000000001
4558017.660682447,3169592.560438644,3129343.559388481,107.2
4558002.336725676,3169606.424094564,3129351.781899842,107.30000000000001
4557987.012718197,3169620.2876740047,3129360.004404362,107.4
4557971.688660009,3169634.1511769663,3129368.2269020425,107.5
4557956.364551112,3169648.0146034486,3129376.4493928817,107.60000000000001
4557941.040391508,3169661.8779534516,3129384.6718768813,107.7
4557925.716181195,3169675.7412269753,3129392.894354041,107.80000000000001
4557910.391920175,3169689.6044240184,3129401.116824359,107.9
4557895.067608451,3169703.4675445827,3129409.3392878384,108.0
4557879.743246017,3169717.330588666,3129417.561744476,108.10000000000001
4557864.418832879,3169731.193556269,3129425.7841942734,108.2
4557849.094369034,3169745.056447391,3129434.0066372314,108.30000000000001
4557833.769854485,3169758.919262032,3129442.229073349,108.4
4557818.445289231,3169772.7820001924,3129450.451502625,108.5
4557803.120673272,3169786.644661871,3129458.6739250612,108.60000000000001
4557787.796006609,3169800.5072470694,3129466.896340656,108.7
4557772.471289244,3169814.3697557845,3129475.1187494113,108.80000000000001
4557757.146521173,3169828.232188018,3129483.341151326,108.9
4557741.8217024,3169842.094543769,3129491.5635464,109.0
4557726.496832925,3169855.9568230384,3129499.7859346336,109.10000000000001
4557711.171912746,3169869.8190258243,3129508.008316027,109.2
4557695.846941868,3169883.6811521277,3129516.2306905785,109.30000000000001
4557680.521920287,3169897.5432019476,3129524.4530582903,109.4
4557665.196848004,3169911.405175284,3129532.6754191616,109.5
4557649.871725024,3169925.2670721384,3129540.8977731913,109.60000000000001
4557634.546551339,3169939.1288925074,3129549.120120381,109.7
4557619.221326957,3169952.9906363934,3129557.3424607306,109.80000000000001
4557603.896051875,3169966.8523037955,3129565.5647942387,109.9
4557588.570726095,3169980.7138947127,3129573.7871209066,110.0
4557573.245349615,3169994.575409145,3129582.0094407336,110.10000000000001
4557557.9199224375,3170008.436847093,3129590.2317537195,110.2
4557542.594444561,3170022.2982085557,3129598.454059865,110.30000000000001
4557527.2689159885,3170036.159493534,3129606.67635917,110.4
4557511.943336718,3170050.0207020263,3129614.8986516334,110.5
4557496.6177067505,3170063.881834033,3129623.1209372566,110.60000000000001
4557481.292026087,3170077.742889554,3129631.3432160383,110.7
4557465.966294727,3170091.603868588,3129639.56548798,110.80000000000001
4557450.640512672,3170105.4647711357,3129647.78775308,110.9
4557435.314679922,3170119.3255971977,3129656.0100113396,111.0
4557419.988796477,3170133.1863467735,3129664.232262758,111.10000000000001
4557404.662862336,3170147.0470198607,3129672.454507336,111.2
4557389.336877503,3170160.907616461,3129680.6767450725,111.30000000000001
4557374.010841976,3170174.768136575,3129688.898975968,111.4
4557358.684755756,3170188.628580201,3129697.121200023,111.5
4557343.3586188415,3170202.4889473384,3129705.3434172366,111.60000000000001
4557328.032431236,3170216.3492379882,3129713.565627609,111.7
4557312.706192938,3170230.2094521495,3129721.7878311407,111.80000000000001
4557297.379903948,3170244.0695898226,3129730.0100278314,111.9
4557282.053564267,3170257.9296510075,3129738.2322176807,112.0
4557266.727173895,3170271.7896357025,3129746.4544006893,112.10000000000001
4557251.400732833,3170285.64954391,3129754.6765768565,112.2
4557236.07424108,3170299.509375626,3129762.8987461827,112.30000000000001
4557220.747698637,3170313.3691308536,3129771.1209086673,112.4
4557205.421105506,3170327.228809592,3129779.3430643114,112.5
4557190.094461684,3170341.0884118387,3129787.565213114,112.60000000000001
4557174.767767175,3170354.947937597,3129795.787355075,112.7
4557159.441021977,3170368.807386864,3129804.0094901957,112.80000000000001
4557144.114226092,3170382.66675964,3129812.2316184742,112.9
4557128.787379519,3170396.526055926,3129820.4537399122,113.0
4557113.460482257,3170410.3852757197,3129828.6758545088,113.10000000000001
4557098.133534312,3170424.2444190234,3129836.8979622643,113.2
4557082.806535679,3170438.1034858353,3129845.120063178,113.30000000000001
4557067.479486359,3170451.962476155,3129853.3421572503,113.4
4557052.152386354,3170465.821389983,3129861.5642444813,113.5
4557036.825235665,3170479.680227319,3129869.786324871,113.60000000000001
4557021.49803429,3170493.5389881614,3129878.0083984192,113.7
4557006.170782232,3170507.3976725126,3129886.230465126,113.80000000000001
4556990.843479489,3170521.256280371,3129894.452524991,113.9
4556975.516126063,3170535.114811736,3129902.6745780157,114.0
4556960.188721953,3170548.9732666076,3129910.8966241986,114.10000000000001
4556944.861267161,3170562.831644986,3129919.118663539,114.2
4556929.533761685,3170576.6899468703,3129927.340696039,114.30000000000001
4556914.206205528,3170590.5481722616,3129935.562721697,114.4
4556898.878598689,3170604.4063211572,3129943.7847405127,114.5
4556883.550941169,3170618.2643935597,3129952.006752488,114.60000000000001
4556868.223232969,3170632.1223894674,3129960.2287576213,114.7
4556852.895474088,3170645.980308881,3129968.4507559137,114.80000000000001
4556837.567664526,3170659.8381517986,3129976.6727473643,114.9
4556822.239804286,3170673.695918222,3129984.8947319724,115.0
4556806.911893364,3170687.553608149,3129993.116709739,115.10000000000001
4556791.5839317655,3170701.411221581,3130001.338680665,115.2
4556776.255919488,3170715.2687585177,3130009.560644748,115.30000000000001
4556760.927856531,3170729.126218957,3130017.78260199,115.4
4556745.599742898,3170742.9836029005,3130026.0045523904,115.5
4556730.271578586,3170756.8409103476,3130034.2264959486,115.60000000000001
4556714.943363598,3170770.6981412983,3130042.448432666,115.7
4556699.6150979325,3170784.555295752,3130050.6703625405,115.80000000000001
4556684.286781591,3170798.412373708,3130058.8922855733,115.9
4556668.958414574,3170812.2693751673,3130067.114201765,116.0
4556653.629996882,3170826.126300128,3130075.336111114,116.10000000000001
4556638.301528513,3170839.983148592,3130083.5580136217,116.2
4556622.973009472,3170853.839920558,3130091.7799092876,116.30000000000001
4556607.644439755,3170867.6966160256,3130100.001798112,116.4
4556592.315819364,3170881.553234995,3130108.2236800934,116.5
4556576.987148301,3170895.4097774653,3130116.445555234,116.60000000000001
4556561.658426563,3170909.2662434364,3130124.6674235314,116.7
4556546.3296541525,3170923.1226329086,3130132.889284988,116.80000000000001
4556531.00083107,3170936.9789458825,3130141.111139602,116.9
4556515.671957316,3170950.8351823557,3130149.332987374,117.0
4556500.34303289,3170964.6913423296,3130157.554828305,117.10000000000001
4556485.014057794,3170978.547425804,3130165.776662393,117.2
4556469.685032025,3170992.403432777,3130173.9984896383,117.30000000000001
4556454.355955587,3171006.2593632517,3130182.220310043,117.4
4556439.026828478,3171020.1152172238,3130190.4421236054,117.5
4556423.6976507,3171033.970994696,3130198.663930325,117.60000000000001
4556408.368422253,3171047.826695667,3130206.885730203,117.7
4556393.039143136,3171061.6823201366,3130215.1075232383,117.80000000000001
4556377.709813352,3171075.5378681053,3130223.329309432,117.9
4556362.380432898,3171089.393339572,3130231.5510887834,118.0
4556347.051001778,3171103.2487345366,3130239.7728612926,118.10000000000001
4556331.721519989,3171117.1040529986,3130247.994626959,118.2
4556316.391987534,3171130.959294959,3130256.2163857836,118.30000000000001
4556301.062404413,3171144.814460417,3130264.4381377664,118.4
4556285.732770625,3171158.6695493716,3130272.6598829064,118.5
4556270.4030861715,3171172.524561824,3130280.881621204,118.60000000000001
4556255.073351053,3171186.379497773,3130289.1033526594,118.7
4556239.743565268,3171200.2343572183,3130297.325077273,118.80000000000001
4556224.413728818,3171214.0891401595,3130305.5467950436,118.9
4556209.083841706,3171227.943846598,3130313.7685059723,119.0
4556193.75390393,3171241.798476532,3130321.9902100586,119.10000000000001
4556178.423915489,3171255.6530299606,3130330.211907303,119.2
4556163.093876386,3171269.5075068865,3130338.433597704,119.30000000000001
4556147.76378662,3171283.3619073075,3130346.655281263,119.4
4556132.433646191,3171297.2162312223,3130354.8769579795,119.5
4556117.103455101,3171311.0704786326,3130363.098627853,119.60000000000001
4556101.773213349,3171324.924649538,3130371.320290885,119.7
4556086.442920936,3171338.7787439376,3130379.5419470742,119.80000000000001
4556071.112577863,3171352.632761832,3130387.763596421,119.9
4556055.782184129,3171366.4867032184,3130395.9852389246,120.0
4556040.451739733,3171380.3405680996,3130404.206874586,120.10000000000001
4556025.121244681,3171394.194356476,3130412.4285034053,120.2
4556009.790698967,3171408.0480683437,3130420.650125381,120.30000000000001
4555994.460102595,3171421.9017037055,3130428.8717405153,120.4
4555979.129455565,3171435.7552625597,3130437.093348806,120.5
4555963.798757876,3171449.6087449067,3130445.3149502543,120.60000000000001
4555948.468009531,3171463.4621507465,3130453.53654486,120.7
4555933.137210527,3171477.315480078,3130461.758132623,120.80000000000001
4555917.806360867,3171491.1687329025,3130469.9797135433,120.9
4555902.475460551,3171505.021909218,3130478.2012876207,121.0
4555887.144509576,3171518.8750090245,3130486.4228548557,121.10000000000001
4555871.813507949,3171532.7280323245,3130494.644415248,121.2
4555856.482455665,3171546.580979114,3130502.8659687974,121.30000000000001
4555841.151352727,3171560.433849396,3130511.0875155046,121.4
4555825.820199133,3171574.2866431675,3130519.309055368,121.5
4555810.488994885,3171588.1393604297,3130527.5305883884,121.60000000000001
4555795.157739983,3171601.992001182,3130535.752114567,121.7
4555779.826434428,3171615.844565425,3130543.973633902,121.80000000000001
4555764.49507822,3171629.6970531573,3130552.195146394,121.9
4555749.16367136,3171643.54946438,3130560.4166520443,122.0
4555733.832213847,3171657.4017990916,3130568.638150851,122.10000000000001
4555718.500705682,3171671.2540572924,3130576.859642813,122.2
4555703.169146867,3171685.106238982,3130585.0811279346,122.30000000000001
4555687.837537399,3171698.958344161,3130593.3026062124,122.4
4555672.505877281,3171712.8103728285,3130601.5240776464,122.5
4555657.174166513,3171726.6623249846,3130609.745542239,122.60000000000001
4555641.842405095,3171740.5142006287,3130617.9669999867,122.7
4555626.510593026,3171754.36599976,3130626.1884508925,122.80000000000001
4555611.178730309,3171768.21772238,3130634.409894955,122.9
4555595.846816943,3171782.069368487,3130642.631332174,123.0
4555580.51485293,3171795.920938082,3130650.8527625506,123.10000000000001
4555565.182838268,3171809.7724311636,3130659.074186085,123.2
4555549.850772958,3171823.6238477323,3130667.2956027742,123.30000000000001
4555534.518657001,3171837.4751877873,3130675.5170126213,123.4
4555519.186490397,3171851.3264513286,3130683.738415625,123.5
4555503.854273146,3171865.177638356,3130691.9598117853,123.60000000000001
4555488.52200525,3171879.02874887,3130700.181201102,123.7
4555473.189686707,3171892.8797828685,3130708.402583577,123.80000000000001
4555457.85731752,3171906.7307403544,3130716.623959207,123.9
4555442.524897689,3171920.581621325,3130724.8453279953,124.0
4555427.192427211,3171934.43242578,3130733.0666899397,124.10000000000001
4555411.85990609,3171948.283153721,3130741.2880450403,124.2
4555396.527334325,3171962.1338051455,3130749.509393298,124.30000000000001
4555381.194711917,3171975.984380056,3130757.7307347124,124.4
4555365.862038867,3171989.8348784503,3130765.9520692835,124.5
4555350.529315173,3172003.6853003274,3130774.173397011,124.60000000000001
4555335.196540837,3172017.5356456893,3130782.3947178945,124.7
4555319.863715859,3172031.3859145343,3130790.6160319354,124.80000000000001
4555304.53084024,3172045.2361068637,3130798.8373391335,124.9
4555289.197913981,3172059.0862226766,3130807.0586394873,125.0
4555273.86493708,3172072.9362619715,3130815.279932998,125.10000000000001
4555258.531909538,3172086.786224749,3130823.5012196647,125.2
4555243.198831358,3172100.63611101,3130831.7224994875,125.30000000000001
4555227.865702539,3172114.485920753,3130839.9437724683,125.4
4555212.532523078,3172128.3356539765,3130848.1650386043,125.5
4555197.19929298,3172142.1853106837,3130856.386297897,125.60000000000001
4555181.866012243,3172156.0348908715,3130864.6075503463,125.7
4555166.532680868,3172169.884394542,3130872.8287959523,125.80000000000001
4555151.199298857,3172183.733821693,3130881.050034714,125.9
4555135.8658662075,3172197.5831723255,3130889.2712666327,126.0
4555120.532382922,3172211.4324464384,3130897.492491708,126.10000000000001
4555105.198848999,3172225.2816440314,3130905.7137099383,126.2
4555089.865264441,3172239.1307651056,3130913.934921326,126.30000000000001
4555074.531629248,3172252.97980966,3130922.15612587,126.4
4555059.197943417,3172266.828777694,3130930.3773235693,126.5
4555043.864206954,3172280.6776692076,3130938.598514426,126.60000000000001
4555028.530419855,3172294.526484201,3130946.819698438,126.7
4555013.196582123,3172308.375222673,3130955.0408756067,126.80000000000001
4554997.862693757,3172322.223884626,3130963.262045932,126.9
4554982.528754758,3172336.072470057,3130971.483209413,127.0
4554967.194765125,3172349.9209789652,3130979.70436605,127.10000000000001
4554951.860724859,3172363.769411353,3130987.9255158445,127.2
4554936.526633963,3172377.617767219,3130996.1466587936,127.30000000000001
4554921.192492434,3172391.4660465624,3131004.367794899,127.4
4554905.858300273,3172405.314249384,3131012.588924161,127.5
4554890.524057482,3172419.162375684,3131020.8100465788,127.60000000000001
4554875.189764061,3172433.0104254615,3131029.031162153,127.7
4554859.855420009,3172446.858398715,3131037.252270883,127.80000000000001
4554844.521025327,3172460.7062954446,3131045.473372769,127.9
4554829.186580015,3172474.554115652,3131053.694467811,128.0
4554813.852084076,3172488.4018593365,3131061.9155560094,128.1
4554798.517537506,3172502.249526497,3131070.1366373627,128.20000000000002
4554783.182940311,3172516.0971171334,3131078.357711873,128.3
4554767.848292484,3172529.944631245,3131086.578779539,128.4
4554752.513594032,3172543.7920688326,3131094.799840361,128.5
4554737.178844952,3172557.6394298957,3131103.020894338,128.6
4554721.844045247,3172571.4867144353,3131111.2419414716,128.70000000000002
4554706.509194912,3172585.333922447,3131119.462981761,128.8
4554691.174293954,3172599.181053936,3131127.684015206,128.9
4554675.839342371,3172613.0281088986,3131135.905041807,129.0
4554660.504340161,3172626.8750873357,3131144.1260615643,129.1
4554645.169287326,3172640.7219892466,3131152.3470744765,129.20000000000002
4554629.834183868,3172654.5688146316,3131160.568080545,129.3
4554614.499029784,3172668.4155634902,3131168.789079769,129.4
4554599.163825078,3172682.262235822,3131177.010072149,129.5
4554583.828569749,3172696.108831628,3131185.231057685,129.6
4554568.493263796,3172709.9553509057,3131193.452036376,129.70000000000002
4554553.1579072215,3172723.8017936572,3131201.673008223,129.8
4554537.822500025,3172737.648159882,3131209.8939732257,129.9
4554522.487042206,3172751.4944495778,3131218.1149313846,130.0
4554507.151533767,3172765.3406627467,3131226.3358826987,130.1
4554491.815974706,3172779.1867993874,3131234.5568271675,130.20000000000002
4554476.480365025,3172793.0328594996,3131242.7777647926,130.3
4554461.144704723,3172806.878843083,3131250.998695574,130.4
4554445.8089938015,3172820.7247501384,3131259.2196195098,130.5
4554430.473232262,3172834.570580664,3131267.440536602,130.6
4554415.137420102,3172848.4163346617,3131275.6614468484,130.70000000000002
4554399.801557324,3172862.2620121296,3131283.8823502515,130.8
4554384.465643927,3172876.1076130676,3131292.1032468104,130.9
4554369.129679913,3172889.953137476,3131300.324136524,131.0
4554353.793665281,3172903.798585354,3131308.5450193924,131.1
4554338.457600032,3172917.6439567017,3131316.765895418,131.20000000000002
4554323.121484167,3172931.48925152,3131324.9867645972,131.3
4554307.785317685,3172945.3344698073,3131333.2076269328,131.4
4554292.449100588,3172959.1796115637,3131341.4284824235,131.5
4554277.112832875,3172973.0246767886,3131349.6493310686,131.6
4554261.776514547,3172986.869665483,3131357.8701728713,131.70000000000002
4554246.440145604,3173000.7145776455,3131366.0910078282,131.8
4554231.103726047,3173014.559413276,3131374.3118359395,131.9
4554215.767255875,3173028.4041723753,3131382.532657207,132.0
4554200.430735092,3173042.2488549417,3131390.75347163,132.1
4554185.0941636935,3173056.093460976,3131398.974279207,132.20000000000002
4554169.757541683,3173069.9379904773,3131407.1950799404,132.3
4554154.420869059,3173083.782443446,3131415.415873829,132.4
4554139.084145824,3173097.626819882,3131423.636660872,132.5
4554123.747371978,3173111.4711197848,3131431.857441071,132.6
4554108.41054752,3173125.315343155,3131440.0782144247,132.70000000000002
4554093.073672452,3173139.1594899907,3131448.298980933,132.8
4554077.736746771,3173153.0035602916,3131456.519740597,132.9
4554062.399770482,3173166.8475540592,3131464.740493416,133.0
4554047.062743584,3173180.691471293,3131472.9612393905,133.1
4554031.725666075,3173194.5353119913,3131481.18197852,133.20000000000002
4554016.388537957,3173208.379076156,3131489.4027108033,133.3
4554001.0513592325,3173222.222763785,3131497.6234362433,133.4
4553985.714129898,3173236.0663748793,3131505.844154838,133.5
4553970.376849956,3173249.9099094374,3131514.0648665866,133.6
4553955.039519407,3173263.753367461,3131522.285571491,133.70000000000002
4553939.702138251,3173277.596748948,3131530.5062695504,133.8
4553924.364706488,3173291.4400538993,3131538.726960764,133.9
4553909.02722412,3173305.2832823135,3131546.9476451334,134.0
4553893.689691145,3173319.1264341925,3131555.1683226577,134.1
4553878.352107565,3173332.969509535,3131563.3889933354,134.20000000000002
4553863.01447338,3173346.812508339,3131571.6096571693,134.3
4553847.67678859,3173360.655430607,3131579.8303141585,134.4
4553832.339053197,3173374.498276338,3131588.050964302,134.5
4553817.001267198,3173388.34104553,3131596.2716075997,134.6
4553801.663430597,3173402.1837381856,3131604.492244053,134.70000000000002
4553786.325543392,3173416.0263543036,3131612.7128736605,134.8
4553770.987605584,3173429.868893882,3131620.933496423,134.9
4553755.649617175,3173443.711356923,3131629.1541123395,135.0
4553740.311578163,3173457.553743424,3131637.374721411,135.1
4553724.97348855,3173471.396053388,3131645.5953236385,135.20000000000002
4553709.635348336,3173485.2382868123,3131653.8159190197,135.3
4553694.29715752,3173499.0804436966,3131662.0365075553,135.4
4553678.958916104,3173512.9225240415,3131670.257089246,135.5
4553663.62062409,3173526.764527848,3131678.4776640907,135.6
4553648.282281475,3173540.6064551137,3131686.6982320915,135.70000000000002
4553632.94388826,3173554.448305839,3131694.9187932457,135.8
4553617.605444446,3173568.290080025,3131703.1393475547,135.9
4553602.2669500355,3173582.1317776693,3131711.359895018,136.0
4553586.928405025,3173595.9733987735,3131719.5804356365,136.1
4553571.589809418,3173609.8149433364,3131727.800969408,136.20000000000002
4553556.251163213,3173623.656411358,3131736.0214963355,136.3
4553540.912466411,3173637.4978028378,3131744.242016417,136.4
4553525.5737190135,3173651.339117778,3131752.462529653,136.5
4553510.234921019,3173665.180356174,3131760.6830360433,136.6
4553494.896072428,3173679.0215180283,3131768.9035355886,136.70000000000002
4553479.557173242,3173692.862603341,3131777.124028287,136.8
